tconst,Title,Movie,Show,Season,Episode,imgCount,iPhone,iPad,iMac,MacBook,macOS,AirPods,Apple Watch,Page,averageRating,numVotes,startYear
tt15303234,Full Circle,0,1,1,1,1,0,0,0,1,0,0,0,42,6.4,5828,2023
tt15303234,Full Circle,0,1,1,1,2,0,0,1,0,0,0,0,42,6.4,5828,2023
tt15303234,Full Circle,0,1,1,1,1,1,0,0,0,0,0,0,42,6.4,5828,2023
tt9077540,Sweet Magnolias,0,1,3,9,2,0,0,0,1,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,9,1,1,0,0,0,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,9,3,0,1,0,0,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,8,1,1,0,0,0,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,7,2,0,0,0,1,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,7,2,1,0,0,0,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,6,2,1,0,0,0,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,4,6,0,0,0,1,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,4,1,1,0,0,0,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,3,1,0,0,0,1,0,0,0,40,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,3,2,1,1,0,0,0,0,0,0,41,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,2,10,1,1,0,0,0,0,0,0,192,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,2,8,1,0,0,0,1,0,0,0,192,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,2,6,2,1,0,0,0,0,0,0,192,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,2,5,1,1,0,0,0,0,0,0,192,7.3,23558,2020
tt9077540,Sweet Magnolias,0,1,2,1,2,1,0,0,0,0,0,0,192,7.3,23558,2020
tt11737794,Run the World,0,1,2,8,3,1,0,0,0,0,0,0,41,6.4,1453,2021
tt11737794,Run the World,0,1,2,7,1,0,0,0,1,0,0,0,43,6.4,1453,2021
tt11737794,Run the World,0,1,2,7,6,1,0,0,0,0,0,0,43,6.4,1453,2021
tt11737794,Run the World,0,1,2,6,2,1,0,0,0,0,0,0,45,6.4,1453,2021
tt11737794,Run the World,0,1,2,5,3,1,0,0,0,0,0,0,46,6.4,1453,2021
tt11737794,Run the World,0,1,2,4,4,0,0,0,1,0,0,0,50,6.4,1453,2021
tt11737794,Run the World,0,1,2,4,1,1,0,0,0,0,0,0,50,6.4,1453,2021
tt11737794,Run the World,0,1,2,3,4,0,0,0,1,0,0,0,51,6.4,1453,2021
tt11737794,Run the World,0,1,2,3,1,1,0,0,0,0,0,0,51,6.4,1453,2021
tt11737794,Run the World,0,1,2,3,5,0,1,0,0,0,0,0,51,6.4,1453,2021
tt11737794,Run the World,0,1,2,2,4,0,0,0,1,0,0,0,52,6.4,1453,2021
tt11737794,Run the World,0,1,2,2,2,1,0,0,0,0,0,0,52,6.4,1453,2021
tt11737794,Run the World,0,1,2,2,2,0,0,1,0,0,0,0,52,6.4,1453,2021
tt11737794,Run the World,0,1,2,1,2,0,0,0,1,0,0,0,54,6.4,1453,2021
tt11737794,Run the World,0,1,2,1,4,1,0,0,0,0,0,0,55,6.4,1453,2021
tt11737794,Run the World,0,1,2,1,1,0,0,1,0,0,0,0,55,6.4,1453,2021
tt11737794,Run the World,0,1,1,8,1,1,0,0,0,0,0,0,245,6.4,1453,2021
tt11737794,Run the World,0,1,1,8,3,1,0,0,0,0,0,0,245,6.4,1453,2021
tt11737794,Run the World,0,1,1,8,5,1,0,0,0,0,0,0,246,6.4,1453,2021
tt11737794,Run the World,0,1,1,7,1,0,0,0,1,0,0,0,247,6.4,1453,2021
tt11737794,Run the World,0,1,1,6,1,1,0,0,0,0,0,0,248,6.4,1453,2021
tt11737794,Run the World,0,1,1,4,1,1,0,0,0,0,0,0,257,6.4,1453,2021
tt11737794,Run the World,0,1,1,2,6,1,0,0,0,0,0,0,259,6.4,1453,2021
tt11737794,Run the World,0,1,1,1,2,0,0,0,0,0,0,1,261,6.4,1453,2021
tt11737794,Run the World,0,1,1,1,1,0,0,0,1,0,0,0,261,6.4,1453,2021
tt28115447,Tom Clancy's Jack Ryan,0,1,4,6,1,1,0,0,0,0,0,0,41,8,29,2018
tt28115447,Tom Clancy's Jack Ryan,0,1,4,5,1,1,0,0,0,0,0,0,41,8,29,2018
tt28115447,Tom Clancy's Jack Ryan,0,1,4,5,1,1,0,0,0,0,0,0,41,8,29,2018
tt28115447,Tom Clancy's Jack Ryan,0,1,4,5,2,1,0,0,0,0,0,0,41,8,29,2018
tt28115447,Tom Clancy's Jack Ryan,0,1,4,3,1,1,0,0,0,0,0,0,43,8,29,2018
tt28115447,Tom Clancy's Jack Ryan,0,1,4,2,2,1,0,0,0,0,0,0,45,8,29,2018
tt2741602,The Blacklist,0,1,10,22,2,0,1,0,0,0,0,0,41,8,272593,2013
tt2741602,The Blacklist,0,1,10,21,4,0,0,0,1,0,0,0,41,8,272593,2013
tt2741602,The Blacklist,0,1,10,21,1,0,1,0,0,0,0,0,41,8,272593,2013
tt2741602,The Blacklist,0,1,10,20,4,0,0,0,1,0,0,0,43,8,272593,2013
tt2741602,The Blacklist,0,1,10,19,2,0,0,0,1,0,0,0,45,8,272593,2013
tt2741602,The Blacklist,0,1,10,18,4,0,0,0,1,0,0,0,46,8,272593,2013
tt2741602,The Blacklist,0,1,10,14,1,0,1,0,0,0,0,0,54,8,272593,2013
tt2741602,The Blacklist,0,1,10,12,1,1,0,0,0,0,0,0,59,8,272593,2013
tt2741602,The Blacklist,0,1,10,11,5,0,0,0,1,0,0,0,63,8,272593,2013
tt2741602,The Blacklist,0,1,10,11,1,0,1,0,0,0,0,0,63,8,272593,2013
tt2741602,The Blacklist,0,1,10,10,2,0,0,0,0,0,0,0,67,8,272593,2013
tt2741602,The Blacklist,0,1,10,10,6,0,0,0,1,0,0,0,67,8,272593,2013
tt2741602,The Blacklist,0,1,10,10,2,0,0,0,0,0,0,0,67,8,272593,2013
tt2741602,The Blacklist,0,1,10,9,2,0,0,0,1,0,0,0,70,8,272593,2013
tt2741602,The Blacklist,0,1,10,9,1,0,1,0,0,0,0,0,70,8,272593,2013
tt2741602,The Blacklist,0,1,10,8,3,0,0,0,1,0,0,0,72,8,272593,2013
tt2741602,The Blacklist,0,1,10,7,2,0,0,0,1,0,0,0,74,8,272593,2013
tt2741602,The Blacklist,0,1,10,16,2,0,0,0,1,0,0,0,77,8,272593,2013
tt2741602,The Blacklist,0,1,10,5,1,0,0,0,0,0,0,0,84,8,272593,2013
tt2741602,The Blacklist,0,1,10,5,1,0,0,0,1,0,0,0,84,8,272593,2013
tt2741602,The Blacklist,0,1,10,4,4,0,0,0,1,0,0,0,88,8,272593,2013
tt2741602,The Blacklist,0,1,10,2,4,0,0,0,1,0,0,0,91,8,272593,2013
tt2741602,The Blacklist,0,1,9,21,4,0,0,0,1,0,0,0,160,8,272593,2013
tt2741602,The Blacklist,0,1,9,20,1,0,0,0,1,0,0,0,162,8,272593,2013
tt2741602,The Blacklist,0,1,9,19,3,0,0,0,1,0,0,0,165,8,272593,2013
tt2741602,The Blacklist,0,1,9,17,1,0,0,1,0,0,0,0,169,8,272593,2013
tt2741602,The Blacklist,0,1,9,14,2,0,0,0,1,0,0,0,173,8,272593,2013
tt2741602,The Blacklist,0,1,9,13,3,0,0,0,1,0,0,0,176,8,272593,2013
tt2741602,The Blacklist,0,1,9,12,3,0,0,0,1,0,0,0,178,8,272593,2013
tt2741602,The Blacklist,0,1,9,11,3,0,0,0,1,0,0,0,182,8,272593,2013
tt2741602,The Blacklist,0,1,9,9,3,0,0,0,1,0,0,0,196,8,272593,2013
tt2741602,The Blacklist,0,1,9,8,1,0,0,0,1,0,0,0,197,8,272593,2013
tt2741602,The Blacklist,0,1,9,8,1,1,0,0,0,0,0,0,198,8,272593,2013
tt2741602,The Blacklist,0,1,9,6,1,0,0,0,1,0,0,0,205,8,272593,2013
tt2741602,The Blacklist,0,1,9,5,1,0,0,0,1,0,0,0,210,8,272593,2013
tt2741602,The Blacklist,0,1,9,4,1,0,0,0,1,0,0,0,211,8,272593,2013
tt2741602,The Blacklist,0,1,9,4,1,1,0,0,0,0,0,0,211,8,272593,2013
tt2741602,The Blacklist,0,1,9,3,1,0,0,0,1,0,0,0,214,8,272593,2013
tt2741602,The Blacklist,0,1,9,2,2,0,0,0,1,0,0,0,216,8,272593,2013
tt2741602,The Blacklist,0,1,9,1,1,0,0,0,1,0,0,0,217,8,272593,2013
tt2741602,The Blacklist,0,1,8,18,1,0,0,1,0,0,0,0,259,8,272593,2013
tt2741602,The Blacklist,0,1,8,17,1,0,0,0,1,0,0,0,261,8,272593,2013
tt2741602,The Blacklist,0,1,8,16,1,0,0,0,1,0,0,0,263,8,272593,2013
tt2741602,The Blacklist,0,1,8,15,1,0,0,0,1,0,0,0,266,8,272593,2013
tt2741602,The Blacklist,0,1,8,13,1,0,0,0,1,0,0,0,268,8,272593,2013
tt2741602,The Blacklist,0,1,8,9,4,0,0,0,1,0,0,0,277,8,272593,2013
tt2741602,The Blacklist,0,1,8,8,1,0,0,0,1,0,0,0,278,8,272593,2013
tt2741602,The Blacklist,0,1,8,8,1,0,0,0,1,0,0,0,278,8,272593,2013
tt2741602,The Blacklist,0,1,8,7,2,0,0,0,1,0,0,0,282,8,272593,2013
tt2741602,The Blacklist,0,1,8,7,1,0,0,0,1,0,0,0,282,8,272593,2013
tt2741602,The Blacklist,0,1,8,5,1,0,0,0,1,0,0,0,285,8,272593,2013
tt2741602,The Blacklist,0,1,8,4,1,0,0,0,1,0,0,0,287,8,272593,2013
tt2741602,The Blacklist,0,1,8,4,1,0,0,0,1,0,0,0,287,8,272593,2013
tt2741602,The Blacklist,0,1,8,4,1,0,0,0,1,0,0,0,287,8,272593,2013
tt2741602,The Blacklist,0,1,8,2,1,0,0,0,1,0,0,0,296,8,272593,2013
tt2741602,The Blacklist,0,1,8,1,1,0,0,0,1,0,0,0,297,8,272593,2013
tt26930351,Judge Me Not,0,1,1,8,1,1,0,0,0,0,0,0,41,7.3,42,2023
tt26930351,Judge Me Not,0,1,1,7,4,0,0,0,1,0,0,0,43,7.3,42,2023
tt26930351,Judge Me Not,0,1,1,7,1,1,0,0,0,0,0,0,43,7.3,42,2023
tt26930351,Judge Me Not,0,1,1,6,2,0,0,0,1,0,0,0,45,7.3,42,2023
tt26930351,Judge Me Not,0,1,1,5,3,0,0,0,1,0,0,0,49,7.3,42,2023
tt26930351,Judge Me Not,0,1,1,5,2,1,0,0,0,0,0,0,49,7.3,42,2023
tt26930351,Judge Me Not,0,1,1,5,1,0,0,0,0,0,0,0,49,7.3,42,2023
tt26930351,Judge Me Not,0,1,1,3,1,1,0,0,0,0,0,0,51,7.3,42,2023
tt13366604,Platonic,0,1,1,10,1,0,0,0,0,0,0,1,42,7.2,15397,2023
tt13366604,Platonic,0,1,1,10,2,0,0,0,1,0,0,0,42,7.2,15397,2023
tt13366604,Platonic,0,1,1,10,1,0,0,1,0,0,0,0,42,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,4,0,0,0,1,0,0,0,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,1,0,0,0,1,0,0,0,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,1,0,0,0,1,0,0,0,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,1,0,0,0,1,0,0,0,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,1,0,0,0,1,0,0,0,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,1,0,0,0,0,0,0,1,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,2,0,0,0,1,0,0,0,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,9,4,0,0,1,0,0,0,0,44,7.2,15397,2023
tt13366604,Platonic,0,1,1,8,1,0,0,0,1,0,0,0,45,7.2,15397,2023
tt13366604,Platonic,0,1,1,8,1,0,0,0,1,0,0,0,45,7.2,15397,2023
tt13366604,Platonic,0,1,1,8,1,0,0,0,0,0,0,1,45,7.2,15397,2023
tt13366604,Platonic,0,1,1,8,5,0,0,0,1,0,0,0,46,7.2,15397,2023
tt13366604,Platonic,0,1,1,7,4,0,0,0,1,0,0,0,49,7.2,15397,2023
tt13366604,Platonic,0,1,1,7,1,0,0,1,0,0,0,0,50,7.2,15397,2023
tt13366604,Platonic,0,1,1,6,1,0,0,0,0,0,0,1,50,7.2,15397,2023
tt13366604,Platonic,0,1,1,6,2,0,0,0,1,0,0,0,50,7.2,15397,2023
tt13366604,Platonic,0,1,1,6,1,0,0,0,0,0,1,0,50,7.2,15397,2023
tt13366604,Platonic,0,1,1,5,1,0,0,0,0,0,0,1,51,7.2,15397,2023
tt13366604,Platonic,0,1,1,5,2,0,0,0,1,0,0,0,51,7.2,15397,2023
tt13366604,Platonic,0,1,1,5,1,1,0,0,0,0,0,0,51,7.2,15397,2023
tt13366604,Platonic,0,1,1,4,2,0,0,0,1,0,0,0,54,7.2,15397,2023
tt13366604,Platonic,0,1,1,3,4,0,0,0,1,0,0,0,56,7.2,15397,2023
tt13366604,Platonic,0,1,1,2,1,0,0,0,1,0,0,0,56,7.2,15397,2023
tt13366604,Platonic,0,1,1,1,1,0,0,1,0,0,0,0,56,7.2,15397,2023
tt14500082,How I Met Your Father,0,1,2,20,1,0,0,0,0,0,0,1,43,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,19,2,0,0,0,1,0,0,0,43,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,19,1,1,0,0,0,0,0,0,43,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,18,1,0,0,0,0,0,0,1,44,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,18,1,1,0,0,0,0,0,0,44,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,17,2,0,0,0,1,0,0,0,46,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,17,1,1,0,0,0,0,0,0,46,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,17,1,1,0,0,0,0,0,0,46,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,16,2,1,0,0,0,0,0,0,50,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,15,1,0,0,0,1,0,0,0,50,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,15,4,0,1,0,0,0,0,0,51,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,14,2,0,0,0,1,0,0,0,52,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,14,1,1,0,0,0,0,0,0,52,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,14,1,1,0,0,0,0,0,1,52,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,14,2,0,1,0,0,0,0,0,52,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,14,2,0,1,0,0,0,0,0,52,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,13,1,0,0,0,0,0,0,1,54,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,13,3,1,0,0,0,0,0,0,54,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,12,4,1,0,0,0,0,0,0,56,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,11,1,1,0,0,0,0,0,0,84,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,10,1,1,0,0,0,0,0,0,84,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,10,1,1,0,0,0,0,0,0,84,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,9,1,1,0,0,0,0,0,0,87,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,8,1,0,0,0,0,0,0,1,90,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,8,3,0,0,0,1,0,0,0,90,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,7,2,1,0,0,0,0,0,0,91,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,7,4,1,0,0,0,0,0,0,91,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,6,1,0,0,0,1,0,0,0,94,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,5,1,0,0,0,0,0,0,1,96,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,5,1,1,0,0,0,0,0,0,96,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,5,1,1,0,0,0,0,0,0,96,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,5,1,1,0,0,0,0,0,0,96,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,5,1,1,0,0,0,0,0,0,96,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,4,1,0,0,0,1,0,0,0,97,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,4,1,1,0,0,0,0,0,0,97,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,4,1,1,0,0,0,0,0,0,98,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,3,1,0,0,0,1,0,0,0,100,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,3,1,0,0,0,1,0,0,0,100,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,3,1,0,0,0,1,0,0,0,100,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,3,1,1,0,0,0,0,0,0,100,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,2,2,0,0,0,0,0,0,1,104,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,2,1,0,0,0,1,0,0,0,104,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,2,2,1,0,0,0,0,0,0,104,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,1,1,0,0,0,1,0,0,0,106,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,2,1,3,1,0,0,0,0,0,0,106,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,9,1,0,0,0,1,0,0,0,182,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,8,1,1,0,0,0,0,0,0,185,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,7,1,0,0,0,1,0,0,0,187,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,7,2,1,0,0,0,0,0,0,187,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,6,1,1,0,0,0,0,0,0,188,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,5,3,0,0,0,0,0,0,0,191,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,3,1,0,0,0,1,0,0,0,195,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,3,1,1,0,0,0,0,0,0,195,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,3,1,0,0,0,0,0,0,0,195,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,2,1,1,0,0,0,0,0,0,197,5.7,24876,2022
tt14500082,How I Met Your Father,0,1,1,1,1,1,0,0,0,0,0,0,197,5.7,24876,2022
tt9174630,The Horror of Dolores Roach,0,1,1,1,1,0,0,0,1,0,0,0,43,7.1,4877,2023
tt11274492,The Out-Laws (2023),1,0,,,3,0,0,0,1,0,0,0,43,5.4,31295,2023
tt11274492,The Out-Laws (2023),1,0,,,1,1,0,0,0,0,0,0,43,5.4,31295,2023
tt11274492,The Out-Laws (2023),1,0,,,1,1,0,0,0,0,0,0,43,5.4,31295,2023
tt14954666,The Idol,0,1,1,5,1,0,0,1,0,0,0,0,44,5.7,92984,2023
tt14954666,The Idol,0,1,1,5,1,1,0,0,0,0,0,0,45,5.7,92984,2023
tt14954666,The Idol,0,1,1,5,5,0,0,1,0,0,0,0,45,5.7,92984,2023
tt14954666,The Idol,0,1,1,4,2,0,0,0,0,0,0,0,46,5.7,92984,2023
tt14954666,The Idol,0,1,1,3,6,0,0,0,1,0,0,0,50,5.7,92984,2023
tt14954666,The Idol,0,1,1,3,1,1,0,0,0,0,0,0,50,5.7,92984,2023
tt14954666,The Idol,0,1,1,2,1,0,0,0,1,0,0,0,51,5.7,92984,2023
tt14954666,The Idol,0,1,1,2,1,1,0,0,0,0,0,0,51,5.7,92984,2023
tt8310612,The Other Two,0,1,3,10,3,0,0,0,1,0,0,0,45,7.9,10042,2019
tt8310612,The Other Two,0,1,3,10,3,0,0,0,1,0,0,0,45,7.9,10042,2019
tt8310612,The Other Two,0,1,3,9,5,0,0,0,1,0,0,0,46,7.9,10042,2019
tt8310612,The Other Two,0,1,3,8,4,0,0,0,1,0,0,0,50,7.9,10042,2019
tt8310612,The Other Two,0,1,3,7,1,0,0,0,1,0,0,0,51,7.9,10042,2019
tt8310612,The Other Two,0,1,3,6,3,0,0,0,1,0,0,0,53,7.9,10042,2019
tt8310612,The Other Two,0,1,3,6,1,0,0,0,1,0,0,0,53,7.9,10042,2019
tt8310612,The Other Two,0,1,3,6,1,0,0,0,1,0,0,0,53,7.9,10042,2019
tt8310612,The Other Two,0,1,3,5,1,0,0,0,1,0,0,0,55,7.9,10042,2019
tt8310612,The Other Two,0,1,3,5,2,1,0,0,0,0,0,0,55,7.9,10042,2019
tt8310612,The Other Two,0,1,3,4,1,0,0,0,0,0,0,1,57,7.9,10042,2019
tt8310612,The Other Two,0,1,3,4,4,0,0,0,1,0,0,0,57,7.9,10042,2019
tt8310612,The Other Two,0,1,3,4,1,1,0,0,0,0,0,0,57,7.9,10042,2019
tt8310612,The Other Two,0,1,3,3,8,0,0,0,1,0,0,0,61,7.9,10042,2019
tt8310612,The Other Two,0,1,3,3,6,0,0,0,1,0,0,0,61,7.9,10042,2019
tt8310612,The Other Two,0,1,3,2,7,0,0,0,1,0,0,0,64,7.9,10042,2019
tt8310612,The Other Two,0,1,3,1,1,0,0,0,1,0,0,0,64,7.9,10042,2019
tt8310612,The Other Two,0,1,2,9,1,1,0,0,0,0,0,0,224,7.9,10042,2019
tt8310612,The Other Two,0,1,2,8,1,0,0,0,1,0,0,0,224,7.9,10042,2019
tt8310612,The Other Two,0,1,2,7,1,1,0,0,0,0,0,0,224,7.9,10042,2019
tt8310612,The Other Two,0,1,2,6,1,0,0,0,1,0,0,0,224,7.9,10042,2019
tt8310612,The Other Two,0,1,2,5,1,1,0,0,0,0,0,0,224,7.9,10042,2019
tt8310612,The Other Two,0,1,2,4,1,1,0,0,0,0,0,0,234,7.9,10042,2019
tt8310612,The Other Two,0,1,2,3,1,0,0,1,0,0,0,0,234,7.9,10042,2019
tt8310612,The Other Two,0,1,2,3,5,0,0,0,1,0,0,0,234,7.9,10042,2019
tt8310612,The Other Two,0,1,2,3,3,1,0,0,0,0,0,0,234,7.9,10042,2019
tt8310612,The Other Two,0,1,2,3,2,1,0,0,0,0,0,0,234,7.9,10042,2019
tt8310612,The Other Two,0,1,2,2,3,1,0,0,0,0,0,0,236,7.9,10042,2019
tt8310612,The Other Two,0,1,2,1,1,1,0,0,0,0,0,0,236,7.9,10042,2019
tt8310612,The Other Two,0,1,2,1,1,1,0,0,0,0,0,0,236,7.9,10042,2019
tt13649510,I'm a Virgo,0,1,1,6,2,0,0,0,0,0,0,0,47,7.1,3306,2023
tt13649510,I'm a Virgo,0,1,1,6,1,0,1,0,0,0,0,0,47,7.1,3306,2023
tt13649510,I'm a Virgo,0,1,1,6,1,0,1,1,0,0,0,0,47,7.1,3306,2023
tt13649510,I'm a Virgo,0,1,1,5,4,1,0,0,0,0,0,0,47,7.1,3306,2023
tt13649510,I'm a Virgo,0,1,1,3,1,1,0,0,0,0,0,0,47,7.1,3306,2023
tt13649510,I'm a Virgo,0,1,1,2,1,1,0,0,0,0,0,0,47,7.1,3306,2023
tt19503218,Glamorous,0,1,1,10,3,0,0,0,1,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,10,2,0,1,0,0,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,9,1,0,0,0,0,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,8,1,0,0,0,0,0,0,1,47,6,6110,2023
tt19503218,Glamorous,0,1,1,8,1,0,1,0,0,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,7,5,0,0,0,1,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,7,1,0,0,1,1,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,7,1,0,0,0,0,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,7,1,0,1,0,0,0,0,0,47,6,6110,2023
tt19503218,Glamorous,0,1,1,7,3,0,1,0,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,6,4,0,0,0,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,6,1,0,1,0,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,6,3,0,0,1,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,6,1,0,0,0,0,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,6,1,0,1,0,0,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,6,1,0,1,0,0,0,0,1,48,6,6110,2023
tt19503218,Glamorous,0,1,1,5,1,0,0,0,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,5,3,0,0,0,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,5,2,0,0,0,0,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,5,3,0,1,0,0,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,4,3,0,0,0,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,4,3,0,1,0,0,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,4,3,0,0,1,0,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,4,1,0,0,1,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,3,1,0,0,0,1,1,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,3,7,0,0,0,1,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,3,1,1,0,0,0,0,0,0,48,6,6110,2023
tt19503218,Glamorous,0,1,1,2,3,0,0,0,1,0,0,0,49,6,6110,2023
tt19503218,Glamorous,0,1,1,1,1,0,0,0,0,1,0,0,49,6,6110,2023
tt19503218,Glamorous,0,1,1,1,4,0,0,0,1,0,0,0,49,6,6110,2023
tt19503218,Glamorous,0,1,1,1,2,0,1,0,0,0,0,0,49,6,6110,2023
tt14452776,The Bear,0,1,2,9,1,0,0,0,0,0,1,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,7,1,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,7,3,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,4,2,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,4,1,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,3,1,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,3,4,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,3,1,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,1,1,1,0,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,2,1,1,0,1,0,0,0,0,0,49,8.6,161647,2022
tt14452776,The Bear,0,1,1,3,1,1,0,0,0,0,0,0,154,8.6,161647,2022
